id,title,tags
6972,Australia,"missionari world war ii ranch australia british nicolekidman hughjackman essiedavi davidwenham bryanbrown bazluhrmann drama set in northern australia befor world war ii, an english aristocrat who inherit a sprawl ranch reluctantli pact with a stock-man in order to protect her new properti from a takeov plot. as the pair drive 2,000 head of cattl over unforgiv landscape, they experi the bomb of darwin, australia, by japanes forc firsthand."
82700,After Earth,"dystopia jadensmith willsmith sophieokonedo zo\u00ebkravitz glennmorshow m.nightshyamalan scienc fiction action adventur one thousand year after cataclysm event forc humanity' escap from earth, nova prime ha becom mankind' new home. legendari gener cypher raig return from an extend tour of duti to hi estrang family, readi to be a father to hi 13-year-old son, kitai. when an asteroid storm damag cypher and kitai' craft, they crash-land on a now unfamiliar and danger earth. as hi father lie die in the cockpit, kitai must trek across the hostil terrain to recov their rescu beacon. hi whole life, kitai ha want noth more than to be a soldier like hi father. today, he get hi chance."
10567,Dinosaur,cataclysm asteroid leader comet anim d.b. sweeneyalfr woodardossi davismax casellahayden panettier ralphzondag anim famili an orphan dinosaur rais by lemur join an arduou trek to a sancturari after a meteorit shower destroy hi famili home.
181533,Night at the Museum: Secret of the Tomb,"night watchman museum natur histori histori smithsonian benstil ramimalek rebelwilson robinwilliam owenwilson shawnlevi adventur comedi fantasi famili when the magic power of the tablet of ahkmenrah begin to die out, larri daley (ben stiller) span the globe, unit favorit and new charact while embark on an epic quest to save the magic befor it is gone forever."
38055,Megamind,"save the world date prison secret ident fish willferrel bradpitt tinafey jonahhil davidcross tommcgrath anim action comedi famili scienc fiction bumbl supervillain megamind final defeat hi nemesis, the superhero metro man. but without a hero, he lose all purpos and must find new mean to hi life."
671,Harry Potter and the Philosopher's Stone,"witch christma parti magic cut the cord halloween danielradcliff rupertgrint emmawatson richardharri tomfelton chriscolumbu adventur fantasi famili harri potter ha live under the stair at hi aunt and uncle' hous hi whole life. but on hi 11th birthday, he learn he' a power wizard -- with a place wait for him at the hogwart school of witchcraft and wizardry. as he learn to har hi newfound power with the help of the school' kindli headmaster, harri uncov the truth about hi parents' death -- and about the villain who' to blame."
49524,R.I.P.D.,gold polic oper partner reveng undead jeffbridg ryanreynold kevinbacon stephanieszostak mary-louisepark robertschwentk fantasi action comedi crime a recent slain cop join a team of undead polic offic work for the rest in peac depart and tri to find the man who murder him. base on the comic by peter m. lenkov.
22,Pirates of the Caribbean: The Curse of the Black Pearl,"exot island blacksmith east india trade compani gold marriag propos johnnydepp geoffreyrush orlandobloom keiraknightley jackdavenport goreverbinski adventur fantasi action jack sparrow, a freewheel 17th-centuri pirat who roam the caribbean sea, butt head with a rival pirat bent on pillag the villag of port royal. when the governor' daughter is kidnapped, sparrow decid to help the girl' love save her. but their seafar mission is hardli simple."
131631,The Hunger Games: Mockingjay - Part 1,resist post-apocalypt dystopia war sequel jenniferlawr joshhutcherson liamhemsworth woodyharrelson donaldsutherland francislawr scienc fiction adventur thriller katniss everdeen reluctantli becom the symbol of a mass rebellion against the autocrat capitol.
591,The Da Vinci Code,"pari holi grail christian monk base on novel tomhank audreytaut ianmckellen paulbettani jeanreno ronhoward thriller mysteri when the curat of the louvr is found murder in the fame museum' hallow halls, harvard professor, robert langdon and cryptographer, sophi neve must untangl a deadli web of deceit involv the work of leonardo da vinci."
172385,Rio 2,"bird sequel jungl audit amazon rainforest jesseeisenberg annehathaway lesliemann jamiefoxx andygarc\u00eda carlossaldanha anim adventur comedi famili it' a jungl out there for blu, jewel and their three kid after they'r hurtl from rio de janeiro to the wild of the amazon. as blu tri to fit in, he goe beak-to-beak with the veng nigel, and meet the most fearsom adversari of all: hi father-in-law."
36658,X2,"mutant marvel comic superhero base on comic book superhuman patrickstewart hughjackman ianmckellen halleberri famkejanssen bryansing adventur action scienc fiction thriller professor charl xavier and hi team of genet gift superhero face a rise tide of anti-mut sentiment led by col. william stryker. storm, wolverin and jean grey must join their usual nemes – magneto and mystiqu – to unhing stryker' scheme to extermin all mutants."
51497,Fast Five,"brazil fbi freedom escap from prison car crash vindiesel paulwalk jordanabrewst tyresegibson ludacri justinlin action thriller crime former cop brian o'conn partner with ex-con dom toretto on the opposit side of the law. sinc brian and mia toretto broke dom out of custody, they'v blown across mani border to elud authorities. now back into a corner in rio de janeiro, they must pull one last job in order to gain their freedom."
58574,Sherlock Holmes: A Game of Shadows,"detect inspector steampunk crimin mastermind robertdowney jr.jude lawjar harrisnoomi rapacekelli reilli guyritchi adventur action crime mysteri there is a new crimin mastermind at larg (professor moriarty) and not onli is he holmes’ intellectu equal, but hi capac for evil and lack of conscienc may give him an advantag over the detective."
18823,Clash of the Titans,"hade mytholog greek mytholog zeu medusa samworthington liamneeson ralphfienn gemmaarterton jasonflemyng louisleterri adventur fantasi action born of a god but rais as a man, perseu is helpless to save hi famili from hades, veng god of the underworld. with noth to lose, perseu volunt to lead a danger mission to defeat hade befor he can seiz power from zeu and unleash hell on earth. battl unholi demon and fearsom beasts, perseu and hi warrior will onli surviv if perseu accept hi power as a god, defi fate and creat hi own destiny."
861,Total Recall,"oxygen fals accus resist mar doubl life arnoldschwarzenegg sharonston rachelticotin ronnycox michaelironsid paulverhoeven action adventur scienc fiction construct worker dougla quaid discov a memori chip in hi brain dure a virtual-r trip. he also find that hi past ha been invent to conceal a plot of planetari domination. soon, he' off to mar to find out who he is and who plant the chip."
1911,The 13th Warrior,"witch cave arabian scandinavia bagdad antoniobandera vladimirkulich dennisstorh\u00f8i danielsouthern cliverussel johnmctiernan adventur fantasi action in ad 922, arab courtier, ahmad ibn fadlan accompani a parti of vike to the barbar north to combat a terror that slaughter vike and devour their flesh."
49040,The Bourne Legacy,"assassin wolf maryland suicid by gunshot rooftop jeremyrenn rachelweisz edwardnorton scottglenn stacykeach tonygilroy action thriller new cia operative, aaron cross experi life-or-death stake that have been trigger by the previou action of jason bourne."
415,Batman & Robin,"doubl life dc comic dual ident crime fighter fiction place georgeclooney chriso'donnel arnoldschwarzenegg umathurman aliciasilverston joelschumach action crime fantasi along with crime-fight partner robin and new recruit batgirl, batman battl the dual threat of frosti geniu mr. freez and homicid horticulturalist poison ivy. freez plan to put gotham citi on ice, while ivi tri to drive a wedg between the dynam duo."
